# Effective beam window function
Bl,ell
0.8907343745231628,779
0.8904672861099243,780
0.8902003169059753,781
0.8899344801902771,782
0.8896703124046326,783
0.8894092440605164,784
0.8891420960426331,785
0.8888759613037109,786
0.8886072635650635,787
0.8883408904075623,788
0.8880735635757446,789
0.8878054618835449,790
0.8875431418418884,791
0.8872740864753723,792
0.887006402015686,793
0.8867411017417908,794
0.8864741921424866,795
0.8862065076828003,796
0.8859376311302185,797
0.88567054271698,798
0.8854021430015564,799
0.8851332664489746,800
0.8848645091056824,801
0.8845967650413513,802
0.8843269944190979,803
0.8840577602386475,804
0.8837864398956299,805
0.883515477180481,806
0.883245050907135,807
0.8829740881919861,808
0.8827061057090759,809
0.8824365139007568,810
0.8821648359298706,811
0.8818916082382202,812
0.8816183805465698,813
0.8813450336456299,814
0.8810722827911377,815
0.8807984590530396,816
0.8805292248725891,817
0.8802579045295715,818
0.8799818754196167,819
0.8797061443328857,820
0.8794289827346802,821
0.8791530132293701,822
0.8788760900497437,823
0.8785983324050903,824
0.8783195614814758,825
0.8780407905578613,826
0.8777627944946289,827
0.877483606338501,828
0.8772050142288208,829
0.8769282698631287,830
0.8766493201255798,831
0.8763729929924011,832
0.8760969638824463,833
0.8758187890052795,834
0.8755375742912292,835
0.8752599954605103,836
0.8749790787696838,837
0.8746992349624634,838
0.8744190335273743,839
0.8741419911384583,840
0.8738632798194885,841
0.8735825419425964,842
0.8733005523681641,843
0.8730206489562988,844
0.8727378845214844,845
0.8724541664123535,846
0.8721709251403809,847
0.8718906044960022,848
0.8716071844100952,849
0.8713244199752808,850
0.8710429072380066,851
0.8707600831985474,852
0.8704771995544434,853
0.8701935410499573,854
0.8699101805686951,855
0.8696311116218567,856
0.8693497776985168,857
0.8690686225891113,858
0.8687835335731506,859
0.8684993386268616,860
0.8682145476341248,861
0.8679292798042297,862
0.8676460981369019,863
0.8673641681671143,864
0.8670756220817566,865
0.8667899966239929,866
0.866502583026886,867
0.8662130236625671,868
0.8659260869026184,869
0.865636944770813,870
0.8653491139411926,871
0.8650577068328857,872
0.8647673726081848,873
0.8644767999649048,874
0.8641852140426636,875
0.8638935089111328,876
0.8636035919189453,877
0.863313615322113,878
0.8630216121673584,879
0.8627292513847351,880
0.8624348640441895,881
0.8621448278427124,882
0.8618521690368652,883
0.8615574240684509,884
0.861264705657959,885
0.8609705567359924,886
0.8606748580932617,887
0.8603801131248474,888
0.8600878715515137,889
0.8597962260246277,890
0.8595007658004761,891
0.859204113483429,892
0.8589053153991699,893
0.8586122989654541,894
0.8583155870437622,895
0.8580191731452942,896
0.8577245473861694,897
0.857430100440979,898
0.8571333289146423,899
0.8568382859230042,900
0.8565414547920227,901
0.8562449812889099,902
0.8559523224830627,903
0.8556544780731201,904
0.8553594946861267,905
0.8550623655319214,906
0.8547652959823608,907
0.8544659614562988,908
0.8541666269302368,909
0.8538692593574524,910
0.8535706400871277,911
0.8532708287239075,912
0.8529733419418335,913
0.8526729941368103,914
0.8523708581924438,915
0.8520752191543579,916
0.8517745137214661,917
0.8514776229858398,918
0.8511767983436584,919
0.850874662399292,920
0.8505718111991882,921
0.8502674102783203,922
0.8499689102172852,923
0.8496642708778381,924
0.8493609428405762,925
0.8490584492683411,926
0.8487569093704224,927
0.8484562039375305,928
0.8481517434120178,929
0.8478491306304932,930
0.8475427031517029,931
0.8472372889518738,932
0.8469324707984924,933
0.8466295599937439,934
0.846324622631073,935
0.8460207581520081,936
0.8457186818122864,937
0.8454151153564453,938
0.8451151251792908,939
0.8448104858398438,940
0.8445043563842773,941
0.8442000150680542,942
0.8438982963562012,943
0.8435932993888855,944
0.8432856798171997,945
0.8429811000823975,946
0.8426743745803833,947
0.8423699736595154,948
0.8420642614364624,949
0.8417606353759766,950
0.8414563536643982,951
0.8411519527435303,952
0.8408457040786743,953
0.840539276599884,954
0.8402310609817505,955
0.8399234414100647,956
0.8396155834197998,957
0.8393048048019409,958
0.8390002846717834,959
0.8386896848678589,960
0.8383826613426208,961
0.8380734920501709,962
0.8377642631530762,963
0.8374511003494263,964
0.8371418714523315,965
0.8368304967880249,966
0.8365153074264526,967
0.8362049460411072,968
0.8358962535858154,969
0.8355871438980103,970
0.8352768421173096,971
0.8349656462669373,972
0.8346559405326843,973
0.8343405723571777,974
0.8340295553207397,975
0.8337196111679077,976
0.833407461643219,977
0.8330952525138855,978
0.8327824473381042,979
0.8324706554412842,980
0.8321557641029358,981
0.8318451046943665,982
0.8315384984016418,983
0.8312262892723083,984
0.8309174180030823,985
0.8306092619895935,986
0.8302987813949585,987
0.8299875855445862,988
0.8296787738800049,989
0.829368531703949,990
0.8290557265281677,991
0.8287423849105835,992
0.8284326791763306,993
0.8281173706054688,994
0.8278049230575562,995
0.8274903893470764,996
0.8271780014038086,997
0.8268696665763855,998
0.8265576958656311,999
0.826245129108429,1000
0.8259314298629761,1001
0.8256176710128784,1002
0.8252999186515808,1003
0.8249853849411011,1004
0.8246672749519348,1005
0.8243545293807983,1006
0.8240382075309753,1007
0.823719322681427,1008
0.8234034180641174,1009
0.8230780363082886,1010
0.8227614760398865,1011
0.8224415183067322,1012
0.8221222162246704,1013
0.8218027353286743,1014
0.8214870691299438,1015
0.8211671113967896,1016
0.8208500146865845,1017
0.8205359578132629,1018
0.8202171325683594,1019
0.8198959827423096,1020
0.8195738792419434,1021
0.8192561268806458,1022
0.8189362287521362,1023
0.8186143040657043,1024
0.8182958960533142,1025
0.8179734349250793,1026
0.8176519274711609,1027
0.8173292875289917,1028
0.8170090317726135,1029
0.8166883587837219,1030
0.8163705468177795,1031
0.8160544037818909,1032
0.8157368302345276,1033
0.8154146075248718,1034
0.815097451210022,1035
0.8147750496864319,1036
0.814451277256012,1037
0.8141298294067383,1038
0.8138052225112915,1039
0.8134803175926208,1040
0.8131537437438965,1041
0.8128283619880676,1042
0.8125064969062805,1043
0.8121817708015442,1044
0.8118574619293213,1045
0.8115355968475342,1046
0.8112146854400635,1047
0.8108897805213928,1048
0.8105630278587341,1049
0.8102373480796814,1050
0.8099145889282227,1051
0.8095898032188416,1052
0.8092626929283142,1053
0.8089406490325928,1054
0.8086128830909729,1055
0.8082867860794067,1056
0.8079611659049988,1057
0.8076334595680237,1058
0.80730801820755,1059
0.8069814443588257,1060
0.8066595196723938,1061
0.8063350915908813,1062
0.8060095310211182,1063
0.8056800365447998,1064
0.8053556084632874,1065
0.8050251007080078,1066
0.8046987652778625,1067
0.8043670058250427,1068
0.8040374517440796,1069
0.8037109971046448,1070
0.8033823370933533,1071
0.803056001663208,1072
0.8027226328849792,1073
0.8023937940597534,1074
0.8020638227462769,1075
0.801734983921051,1076
0.8014101386070251,1077
0.8010833859443665,1078
0.8007615804672241,1079
0.8004353642463684,1080
0.8001070618629456,1081
0.799774706363678,1082
0.7994431853294373,1083
0.7991092205047607,1084
0.7987824082374573,1085
0.7984474301338196,1086
0.79811030626297,1087
0.7977750897407532,1088
0.7974425554275513,1089
0.7971116304397583,1090
0.7967806458473206,1091
0.796447217464447,1092
0.7961186766624451,1093
0.7957870364189148,1094
0.7954545021057129,1095
0.7951239943504333,1096
0.7947902083396912,1097
0.7944576740264893,1098
0.794128954410553,1099
0.7937985062599182,1100
0.7934677004814148,1101
0.7931344509124756,1102
0.7928004860877991,1103
0.7924638390541077,1104
0.7921273112297058,1105
0.7917935252189636,1106
0.7914599776268005,1107
0.7911245226860046,1108
0.7907932996749878,1109
0.7904596924781799,1110
0.7901207804679871,1111
0.7897835373878479,1112
0.7894467115402222,1113
0.7891072034835815,1114
0.7887696027755737,1115
0.7884312868118286,1116
0.7880961298942566,1117
0.7877581715583801,1118
0.7874243259429932,1119
0.787089467048645,1120
0.786751389503479,1121
0.7864149212837219,1122
0.7860744595527649,1123
0.7857361435890198,1124
0.7853969931602478,1125
0.7850590348243713,1126
0.78471839427948,1127
0.7843776345252991,1128
0.7840390801429749,1129
0.7836962342262268,1130
0.7833570837974548,1131
0.7830156087875366,1132
0.7826796770095825,1133
0.782339870929718,1134
0.7820033431053162,1135
0.7816594839096069,1136
0.7813170552253723,1137
0.7809810638427734,1138
0.7806453108787537,1139
0.7803049683570862,1140
0.7799663543701172,1141
0.779626190662384,1142
0.7792884707450867,1143
0.778946578502655,1144
0.778610110282898,1145
0.7782709002494812,1146
0.7779321074485779,1147
0.7775914072990417,1148
0.7772499322891235,1149
0.776907205581665,1150
0.7765620946884155,1151
0.7762182354927063,1152
0.7758713960647583,1153
0.7755248546600342,1154
0.7751842737197876,1155
0.7748444676399231,1156
0.7745026350021362,1157
0.7741606831550598,1158
0.7738154530525208,1159
0.7734642028808594,1160
0.7731225490570068,1161
0.7727785706520081,1162
0.7724370956420898,1163
0.7720944285392761,1164
0.7717462182044983,1165
0.7714033722877502,1166
0.7710571885108948,1167
0.7707136869430542,1168
0.7703676819801331,1169
0.7700162529945374,1170
0.7696643471717834,1171
0.769315242767334,1172
0.7689641714096069,1173
0.7686164379119873,1174
0.7682713270187378,1175
0.7679240107536316,1176
0.7675790786743164,1177
0.7672334313392639,1178
0.7668904066085815,1179
0.7665475010871887,1180
0.7661995887756348,1181
0.7658563256263733,1182
0.7655102014541626,1183
0.7651657462120056,1184
0.7648212909698486,1185
0.7644765377044678,1186
0.7641292214393616,1187
0.763784646987915,1188
0.763434648513794,1189
0.7630906701087952,1190
0.762744665145874,1191
0.7623984217643738,1192
0.7620527148246765,1193
0.7617070078849792,1194
0.7613645195960999,1195
0.7610170245170593,1196
0.7606697678565979,1197
0.7603201866149902,1198
0.7599737048149109,1199
0.7596262097358704,1200
0.7592744827270508,1201
0.7589296102523804,1202
0.7585775852203369,1203
0.7582303285598755,1204
0.7578825950622559,1205
0.7575328946113586,1206
0.7571792602539062,1207
0.756828784942627,1208
0.7564777731895447,1209
0.7561288475990295,1210
0.7557821273803711,1211
0.755429744720459,1212
0.7550772428512573,1213
0.7547228932380676,1214
0.7543668150901794,1215
0.7540165781974792,1216
0.7536635398864746,1217
0.7533108592033386,1218
0.7529559135437012,1219
0.7525979280471802,1220
0.7522445321083069,1221
0.7518920302391052,1222
0.7515392303466797,1223
0.7511879801750183,1224
0.7508377432823181,1225
0.7504860162734985,1226
0.750137209892273,1227
0.7497823238372803,1228
0.7494337558746338,1229
0.7490835785865784,1230
0.7487297058105469,1231
0.7483749985694885,1232
0.7480144500732422,1233
0.7476622462272644,1234
0.7473084330558777,1235
0.7469580173492432,1236
0.746599018573761,1237
0.7462450861930847,1238
0.74588942527771,1239
0.7455410361289978,1240
0.7451879978179932,1241
0.7448325753211975,1242
0.7444792985916138,1243
0.7441187500953674,1244
0.7437641024589539,1245
0.7434090375900269,1246
0.7430525422096252,1247
0.7426983714103699,1248
0.7423434853553772,1249
0.7419852614402771,1250
0.7416287660598755,1251
0.7412721514701843,1252
0.7409111261367798,1253
0.7405497431755066,1254
0.7401916980743408,1255
0.7398335933685303,1256
0.7394728064537048,1257
0.7391151189804077,1258
0.7387540340423584,1259
0.7383909821510315,1260
0.738028883934021,1261
0.7376706600189209,1262
0.7373098731040955,1263
0.7369512915611267,1264
0.73659348487854,1265
0.7362356781959534,1266
0.735880434513092,1267
0.7355220913887024,1268
0.7351670861244202,1269
0.7348035573959351,1270
0.7344455122947693,1271
0.7340883016586304,1272
